source_dataset,relative_path,filename,extension,file_size,width,height,raw_class_name,is_augmented,sha256,phash,error
potato_pld,Testing/Early_Blight/Early_Blight_155.jpg,Early_Blight_155.jpg,.jpg,7825,256,256,Early_Blight,False,5c32e2007ce1e0c4714975918d26ad72a07d6eb3e05a3be551845b20697aea3c,aecee4e885e196a1,
potato_pld,Testing/Early_Blight/Early_Blight_96.jpg,Early_Blight_96.jpg,.jpg,8240,256,256,Early_Blight,False,761575581800eca29cd61349ed9cd3a9f20356e970bbd8ba163dbd82bca2317f,fde1d087839e8f08,
potato_pld,Testing/Early_Blight/Early_Blight_78.jpg,Early_Blight_78.jpg,.jpg,12002,256,256,Early_Blight,False,df7b9ec154734acbf06c71b345de791ef2b0c0e0946917e08a40f779836f4198,abb1b1d3c1cac349,
potato_pld,Testing/Early_Blight/Early_Blight_61.jpg,Early_Blight_61.jpg,.jpg,12960,256,256,Early_Blight,False,e54cdd06bc74582145b770558e9bd6dedf5d01800c551e827c1903fc043c10d9,eaa8e0d5858e9ed2,
potato_pld,Testing/Early_Blight/Early_Blight_28.jpg,Early_Blight_28.jpg,.jpg,7917,256,256,Early_Blight,False,3aa21c128686595af07165e23561662c5cef612ec675cb1979a1ffecbf5412f3,afceb0aed094cb12,
potato_pld,Testing/Early_Blight/Early_Blight_58.jpg,Early_Blight_58.jpg,.jpg,10746,256,256,Early_Blight,False,c2c70af4f70cc9d0f69027d19c7603ba48ff6a36594a7033f14b73b376a73373,fbbbe054858096d3,
potato_pld,Testing/Early_Blight/Early_Blight_129.jpg,Early_Blight_129.jpg,.jpg,10501,256,256,Early_Blight,False,2dccae2b491c73abd000c72074c84802df267624a13697fdff7d8387cf55db97,aacaa0a9d1959f96,
potato_pld,Testing/Early_Blight/Early_Blight_150.jpg,Early_Blight_150.jpg,.jpg,9505,256,256,Early_Blight,False,83c854881cff1fadfc7d8fc3df6e2aabf85a72e4b3dd6f152aa164da78c93377,ee1be1e886a18d87,
potato_pld,Testing/Early_Blight/Early_Blight_132.jpg,Early_Blight_132.jpg,.jpg,7035,256,256,Early_Blight,False,efa486284c45bf86c594a3421be49f9f3f8a61fc900ff25e059bb4f31afe5ad6,aee4e4a494971e96,
potato_pld,Testing/Early_Blight/Early_Blight_75.jpg,Early_Blight_75.jpg,.jpg,11196,256,256,Early_Blight,False,8e6a1ac6d9a1d5486b8e470f3b9b54fa84b00a88b5515c27aa1e1339d168c9ac,ff99b49dd08ac04c,
potato_pld,Testing/Early_Blight/Early_Blight_120.jpg,Early_Blight_120.jpg,.jpg,9196,256,256,Early_Blight,False,fffcd69a4ff7aca77d42ee1e7934f3f3f90dbf76c9f34a9334d98b99bfc55b81,fa8be0f88581d687,
potato_pld,Testing/Early_Blight/Early_Blight_91.jpg,Early_Blight_91.jpg,.jpg,10168,256,256,Early_Blight,False,3c135c9fd4de928c1174d02c40b0ddc53a1f7a28475b40858a53d5f176e69685,fadae0aa82d1de41,
potato_pld,Testing/Early_Blight/Early_Blight_63.jpg,Early_Blight_63.jpg,.jpg,10640,256,256,Early_Blight,False,b501e45e59d2f7e03d60155cd20f14d6e1768754723921ac140b5f9f8e7ac08f,aae1b5c2d20bcb1d,
potato_pld,Testing/Early_Blight/Early_Blight_146.jpg,Early_Blight_146.jpg,.jpg,6798,256,256,Early_Blight,False,54bd3150ea69c3ade41b6c72610888729fc2faae79d5bde0e5475ca00dfb30e7,aebda42984f196e1,
potato_pld,Testing/Early_Blight/Early_Blight_133.jpg,Early_Blight_133.jpg,.jpg,8611,256,256,Early_Blight,False,2fd8bfb5ca2d777252c79f3ca60372e97850c7ce481c35c195e455c3711c6170,eae0a407961eded8,
potato_pld,Testing/Early_Blight/Early_Blight_11.jpg,Early_Blight_11.jpg,.jpg,8526,256,256,Early_Blight,False,2900e5114dccbf97efb6ca95151700e009398ebe4a98b99084e1e77b2e20b7c1,af48f5e9d04582ae,
potato_pld,Testing/Early_Blight/Early_Blight_134.jpg,Early_Blight_134.jpg,.jpg,10789,256,256,Early_Blight,False,f49e56092381f606f4ec55604bd9a2485d5bc10edc6d12a4c2cd4cf1084c47f4,fd3ec2788aa1b0c5,
potato_pld,Testing/Early_Blight/Early_Blight_110.jpg,Early_Blight_110.jpg,.jpg,9880,256,256,Early_Blight,False,64aa0a73e066d11111c4e2faa736cfbc902a9f2ce751a98b94648ea81e273f6a,be95b058d2a8d34d,
potato_pld,Testing/Early_Blight/Early_Blight_119.jpg,Early_Blight_119.jpg,.jpg,10698,256,256,Early_Blight,False,5273260fac20d6cc261973d4658f0c62ca72735b0f6be37d4e14a1a30d96cfea,fecae0ac82949f1a,
potato_pld,Testing/Early_Blight/Early_Blight_34.jpg,Early_Blight_34.jpg,.jpg,9336,256,256,Early_Blight,False,d3f1a6a8dff8c8470fbdc5cf4cde61e638ef83d73e388405f4736e1728d9a2e6,ff95b05a82e8d509,
potato_pld,Testing/Early_Blight/Early_Blight_70.jpg,Early_Blight_70.jpg,.jpg,7807,256,256,Early_Blight,False,b1e8bbcea3744e470cbafd1ab50229102f8c49a5646618ddf524c3396ca16435,bbb8b09091da9b4d,
potato_pld,Testing/Early_Blight/Early_Blight_152.jpg,Early_Blight_152.jpg,.jpg,12250,256,256,Early_Blight,False,50ea62103e6ed93f842857da3c03a99f872ed7a9eb97371380878474dc43ced2,eaf6e14a85ae9c81,
potato_pld,Testing/Early_Blight/Early_Blight_83.jpg,Early_Blight_83.jpg,.jpg,8852,256,256,Early_Blight,False,2903d3bff3618f21ced340573f5aa78a6af48417038a08d2bcdbaec758de891c,ed96f40282ff8f01,
potato_pld,Testing/Early_Blight/Early_Blight_31.jpg,Early_Blight_31.jpg,.jpg,9763,256,256,Early_Blight,False,4de008038d8b0b6dc5ffead3f2bd42b97e8c56f9e8e9521317b51d5be0df906b,aa6aa505d7ac8af4,
potato_pld,Testing/Early_Blight/Early_Blight_52.jpg,Early_Blight_52.jpg,.jpg,8808,256,256,Early_Blight,False,636784785d55a5b59efaa063bf4f479a14ac5cf1207fd1c71b2a553095b67d7a,ee9ce4d886491e2b,
potato_pld,Testing/Early_Blight/Early_Blight_66.jpg,Early_Blight_66.jpg,.jpg,12119,256,256,Early_Blight,False,a151866270490b2d02a561aeabffcb35b1946de08f5fff0993c4aa0cac6a9dd3,ea9fa5f894c090cb,
